article,paragraph,text,E_id,fromID,fromText,toID,toText,relationship,fromSpan,fromVerb,fromPOS,toSpan,toVerb,toPOS
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0002.xml,"Representative Tulsi Gabbard of Hawaii, who ran a foreign policy-focused campaign for the presidential nomination of a party she sharply criticized, announced on Thursday that she was dropping out of the race.
",E4,V1,criticized,V3,dropping,before,137~147,criticized,VBD/>,184~192,dropping,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0002.xml,"Representative Tulsi Gabbard of Hawaii, who ran a foreign policy-focused campaign for the presidential nomination of a party she sharply criticized, announced on Thursday that she was dropping out of the race.
",E5,V2,announced,V3,dropping,before,149~158,announced,VBD/>,184~192,dropping,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E0,V0,been,V1,remaining,simultaneous,21~25,been,VBN/>,74~83,remaining,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E1,V0,been,V2,said,vague,21~25,been,VBN/>,111~115,said,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E2,V0,been,V3,throw,vague,21~25,been,VBN/>,126~131,throw,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E3,V0,been,V4,accumulated,simultaneous,21~25,been,VBN/>,198~209,accumulated,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E4,V0,been,V5,struggled,before,21~25,been,VBN/>,296~305,struggled,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E5,V0,been,V6,gain,vague,21~25,been,VBN/>,309~313,gain,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E6,V0,been,V7,breaking,before,21~25,been,VBN/>,330~338,breaking,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E7,V0,been,V8,won,before,21~25,been,VBN/>,385~388,won,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E8,V0,been,V9,born,after,21~25,been,VBN/>,471~475,born,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E9,V1,remaining,V2,said,vague,74~83,remaining,VBG/>,111~115,said,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E10,V1,remaining,V3,throw,vague,74~83,remaining,VBG/>,126~131,throw,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E11,V1,remaining,V4,accumulated,vague,74~83,remaining,VBG/>,198~209,accumulated,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E12,V1,remaining,V5,struggled,vague,74~83,remaining,VBG/>,296~305,struggled,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E13,V1,remaining,V6,gain,vague,74~83,remaining,VBG/>,309~313,gain,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E14,V1,remaining,V7,breaking,vague,74~83,remaining,VBG/>,330~338,breaking,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E15,V1,remaining,V8,won,vague,74~83,remaining,VBG/>,385~388,won,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E16,V1,remaining,V9,born,vague,74~83,remaining,VBG/>,471~475,born,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E17,V2,said,V3,throw,before,111~115,said,VBD/>,126~131,throw,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E18,V2,said,V4,accumulated,after,111~115,said,VBD/>,198~209,accumulated,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E19,V2,said,V5,struggled,after,111~115,said,VBD/>,296~305,struggled,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E20,V2,said,V6,gain,after,111~115,said,VBD/>,309~313,gain,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E21,V2,said,V7,breaking,after,111~115,said,VBD/>,330~338,breaking,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E22,V2,said,V8,won,after,111~115,said,VBD/>,385~388,won,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E23,V2,said,V9,born,after,111~115,said,VBD/>,471~475,born,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E24,V3,throw,V4,accumulated,after,126~131,throw,VB/>,198~209,accumulated,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E25,V3,throw,V5,struggled,after,126~131,throw,VB/>,296~305,struggled,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E26,V3,throw,V6,gain,after,126~131,throw,VB/>,309~313,gain,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E27,V3,throw,V7,breaking,after,126~131,throw,VB/>,330~338,breaking,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E28,V3,throw,V8,won,after,126~131,throw,VB/>,385~388,won,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E29,V3,throw,V9,born,after,126~131,throw,VB/>,471~475,born,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E30,V4,accumulated,V5,struggled,simultaneous,198~209,accumulated,VBN/>,296~305,struggled,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E31,V4,accumulated,V6,gain,simultaneous,198~209,accumulated,VBN/>,309~313,gain,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E32,V4,accumulated,V7,breaking,simultaneous,198~209,accumulated,VBN/>,330~338,breaking,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E33,V4,accumulated,V8,won,simultaneous,198~209,accumulated,VBN/>,385~388,won,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E34,V4,accumulated,V9,born,after,198~209,accumulated,VBN/>,471~475,born,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E35,V5,struggled,V6,gain,simultaneous,296~305,struggled,VBD/>,309~313,gain,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E36,V5,struggled,V7,breaking,simultaneous,296~305,struggled,VBD/>,330~338,breaking,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E37,V5,struggled,V8,won,simultaneous,296~305,struggled,VBD/>,385~388,won,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E38,V5,struggled,V9,born,after,296~305,struggled,VBD/>,471~475,born,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E39,V6,gain,V7,breaking,simultaneous,309~313,gain,VB/>,330~338,breaking,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E40,V6,gain,V8,won,simultaneous,309~313,gain,VB/>,385~388,won,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E41,V6,gain,V9,born,after,309~313,gain,VB/>,471~475,born,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E42,V7,breaking,V8,won,simultaneous,330~338,breaking,VBG/>,385~388,won,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E43,V7,breaking,V9,born,after,330~338,breaking,VBG/>,471~475,born,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0003.xml,"Ms. Gabbard, who had been one of only three candidates and the only woman remaining in the Democratic primary, said she would throw her support to former Vice President Joseph R. Biden Jr., who has accumulated a nearly insurmountable lead in the delegate count. Throughout the race, her campaign struggled to gain traction, never breaking double digits in state or national polls. She won only two delegates in the primary contests, both in American Samoa, where she was born.
",E44,V8,won,V9,born,after,385~388,won,VBD/>,471~475,born,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0017.xml,"In a race that at its peak included six female candidates, Ms. Gabbard ended up becoming the last woman standing.
",E0,V0,included,V1,ended,before,27~35,included,VBD/>,71~76,ended,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0017.xml,"In a race that at its peak included six female candidates, Ms. Gabbard ended up becoming the last woman standing.
",E1,V0,included,V2,becoming,before,27~35,included,VBD/>,80~88,becoming,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0017.xml,"In a race that at its peak included six female candidates, Ms. Gabbard ended up becoming the last woman standing.
",E2,V0,included,V3,standing,before,27~35,included,VBD/>,104~112,standing,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0017.xml,"In a race that at its peak included six female candidates, Ms. Gabbard ended up becoming the last woman standing.
",E3,V1,ended,V2,becoming,before,71~76,ended,VBD/>,80~88,becoming,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0017.xml,"In a race that at its peak included six female candidates, Ms. Gabbard ended up becoming the last woman standing.
",E4,V1,ended,V3,standing,before,71~76,ended,VBD/>,104~112,standing,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0017.xml,"In a race that at its peak included six female candidates, Ms. Gabbard ended up becoming the last woman standing.
",E5,V2,becoming,V3,standing,simultaneous,80~88,becoming,VBG/>,104~112,standing,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0001.xml,"The representative from Hawaii, who often defied her own party, announced the end of her campaign and said she would back Joe Biden.
",E0,V0,defied,V1,announced,before,42~48,defied,VBD/>,64~73,announced,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0001.xml,"The representative from Hawaii, who often defied her own party, announced the end of her campaign and said she would back Joe Biden.
",E1,V0,defied,V2,said,before,42~48,defied,VBD/>,102~106,said,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0001.xml,"The representative from Hawaii, who often defied her own party, announced the end of her campaign and said she would back Joe Biden.
",E2,V0,defied,V3,back,before,42~48,defied,VBD/>,117~121,back,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0001.xml,"The representative from Hawaii, who often defied her own party, announced the end of her campaign and said she would back Joe Biden.
",E3,V1,announced,V2,said,simultaneous,64~73,announced,VBD/>,102~106,said,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0001.xml,"The representative from Hawaii, who often defied her own party, announced the end of her campaign and said she would back Joe Biden.
",E4,V1,announced,V3,back,before,64~73,announced,VBD/>,117~121,back,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0001.xml,"The representative from Hawaii, who often defied her own party, announced the end of her campaign and said she would back Joe Biden.
",E5,V2,said,V3,back,before,102~106,said,VBD/>,117~121,back,VB/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0015.xml,"Ms. Gabbard was once seen as a rising star in the Democratic Party, even as she sometimes defied it.
",E0,V0,was,V1,seen,vague,12~15,was,VBD/>,21~25,seen,VBN/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0015.xml,"Ms. Gabbard was once seen as a rising star in the Democratic Party, even as she sometimes defied it.
",E1,V0,was,V2,rising,simultaneous,12~15,was,VBD/>,31~37,rising,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0015.xml,"Ms. Gabbard was once seen as a rising star in the Democratic Party, even as she sometimes defied it.
",E2,V0,was,V3,defied,before,12~15,was,VBD/>,90~96,defied,VBD/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0015.xml,"Ms. Gabbard was once seen as a rising star in the Democratic Party, even as she sometimes defied it.
",E3,V1,seen,V2,rising,simultaneous,21~25,seen,VBN/>,31~37,rising,VBG/>
/Users/loewi/Documents/GitHub/cs140-groupB-annotation-files/Jonne/YFLNYT_002,P_0015.xml,"Ms. Gabbard was once seen as a rising star in the Democratic Party, even as she sometimes defied it.
",E4,V1,seen,V3,defied,before,21~25,seen,VBN/>,90~96,defied,VBD/>
