POS1,POS2,BEFORE_1,AFTER_1,BEFORE_2,AFTER_2,DISTANCE,MODAL,TEMP_BEFORE,TEMP_AFTER,TEMP_SINCE,SYN,DERIVATION,RELATION
VBG,VBD,NNS,PRP$,NNP,.,14,0,0.0,0.0,0.0,0,0,before
VBG,VBD,NNS,PRP$,PRP,IN,33,0,0.0,0.0,0.0,0,0,before
VBG,VBD,NNS,PRP$,PRP,DT,39,0,0.0,0.0,0.0,0,0,before
VBG,VBD,NNS,PRP$,PRP,TO,46,0,0.0,0.0,0.0,0,0,before
VBG,VBZ,NNS,PRP$,NN,NNP,56,0,0.0,0.0,0.0,1,0,vague
VBD,VBD,NNP,.,PRP,IN,19,0,0.0,0.0,0.0,0,0,after
VBD,VBD,NNP,.,PRP,DT,25,0,0.0,0.0,0.0,0,0,after
VBD,VBD,NNP,.,PRP,TO,32,0,0.0,0.0,0.0,0,0,after
VBD,VBZ,NNP,.,NN,NNP,42,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,.,NN,IN,47,0,0.0,0.0,0.0,0,0,after
VBD,VBD,PRP,DT,PRP,IN,15,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,DT,PRP,DT,21,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,DT,PRP,TO,28,0,0.0,0.0,0.0,1,0,vague
VBD,VBN,PRP,DT,NN,IN,43,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,IN,PRP,TO,13,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,IN,NN,NNP,23,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,PRP,IN,NN,IN,28,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,PRP,DT,PRP,TO,7,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,DT,NN,NNP,17,0,0.0,0.0,0.0,1,0,vague
VBD,VBN,PRP,DT,NN,IN,22,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,PRP,TO,NN,NNP,10,0,0.0,0.0,0.0,1,0,vague
VBP,VBG,DT,PRP,RB,PRP,9,0,0.0,0.0,0.0,0,0,after
VBP,VBD,DT,PRP,NN,NN,36,0,0.0,0.0,0.0,0,0,before
VBP,VBG,DT,PRP,IN,.,39,0,0.0,0.0,0.0,0,0,before
VBP,VBP,DT,PRP,VBZ,RB,43,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,RB,PRP,IN,NNP,15,0,0.0,0.0,0.0,0,0,after
VBG,VBP,RB,PRP,VBZ,RB,34,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,IN,NNP,",",IN,27,0,0.0,0.0,0.0,0,0,before
VBD,VB,IN,NNP,RB,IN,35,1,0.0,0.0,0.0,0,0,before
VBD,VBG,NN,NN,IN,.,3,0,0.0,0.0,0.0,0,0,before
VBD,VBP,NN,NN,VBZ,RB,7,0,0.0,0.0,0.0,0,0,vague
VBG,VBP,IN,.,VBZ,RB,4,0,0.0,0.0,0.0,0,0,vague
VBP,VBN,VBZ,RB,",",IN,8,0,0.0,0.0,0.0,0,0,vague
VBP,VB,VBZ,RB,RB,IN,16,1,0.0,0.0,0.0,0,0,vague
VBN,VB,",",IN,RB,IN,8,1,0.0,0.0,0.0,0,0,before
VBP,VBD,PRP,JJ,NNP,VBN,39,0,0.0,0.0,0.0,1,0,after
VBG,VBD,VBP,TO,NNP,.,19,0,0.0,0.0,0.0,0,0,before
VBG,VBZ,VBP,TO,NNP,DT,24,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,VBP,TO,VB,DT,38,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NNP,.,NNP,DT,5,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,.,VB,DT,19,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,NNP,DT,NNP,VBN,8,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,NNP,DT,VB,DT,14,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNP,.,VBZ,DT,5,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,.,PRP,.,13,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBP,NNP,.,NNS,JJ,19,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBZ,DT,PRP,.,8,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,PRP,.,NNS,JJ,6,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,NNS,IN,VBN,IN,39,0,0.0,0.0,0.0,0,0,before
VBD,VB,NNP,IN,MD,TO,6,1,0.0,0.0,0.0,0,0,before
VBD,VB,NNP,IN,TO,PRP$,8,1,0.0,0.0,0.0,0,0,before
VBD,VBP,NNP,IN,NNS,TO,18,1,0.0,0.0,0.0,0,0,vague
VBD,VB,NNP,IN,MD,RBR,33,2,0.0,0.0,0.0,0,0,vague
VBD,VBG,NNP,IN,NN,PRP,52,2,0.0,0.0,0.0,0,0,after
VB,VB,MD,TO,TO,PRP$,2,0,0.0,0.0,0.0,0,0,before
VB,VB,MD,TO,MD,RBR,27,1,0.0,0.0,0.0,0,0,vague
VB,VBG,MD,TO,NN,PRP,46,1,0.0,0.0,0.0,0,0,after
VB,VBD,TO,PRP$,PRP,.,20,0,0.0,0.0,0.0,0,0,after
VB,VB,TO,PRP$,MD,RBR,25,1,0.0,0.0,0.0,0,0,vague
VBP,VBP,PRP,NN,NNS,TO,4,0,0.0,0.0,0.0,0,0,vague
VBP,VB,PRP,NN,MD,RBR,19,1,0.0,0.0,0.0,0,0,vague
VBP,VBP,PRP,NN,PRP,NN,36,1,0.0,0.0,0.0,0,0,vague
VBP,VBP,NNS,TO,PRP,NN,32,1,0.0,0.0,0.0,0,0,vague
VBP,VBG,NNS,TO,NN,PRP,34,1,0.0,0.0,0.0,0,0,vague
VBP,VBN,NNS,TO,NN,IN,56,1,0.0,0.0,0.0,0,0,vague
VB,VBP,TO,JJR,PRP,NN,30,1,0.0,0.0,0.0,1,0,vague
VB,VBG,TO,JJR,NN,PRP,32,1,0.0,0.0,0.0,0,0,vague
VB,VBN,TO,JJR,NN,IN,54,1,0.0,0.0,0.0,1,0,vague
VBD,VB,PRP,.,MD,RBR,5,1,0.0,0.0,0.0,0,0,vague
VB,VBP,MD,RBR,PRP,NN,17,0,0.0,0.0,0.0,0,0,vague
VB,VBG,MD,RBR,NN,PRP,19,0,0.0,0.0,0.0,0,0,vague
VB,VBN,MD,RBR,NN,IN,41,0,0.0,0.0,0.0,1,0,vague
VBP,VBN,PRP,NN,NN,IN,24,0,0.0,0.0,0.0,1,0,vague
VBD,VB,NNP,PRP,MD,IN,12,1,0.0,0.0,0.0,0,0,vague
VBG,VB,VBD,NNS,MD,IN,9,1,0.0,0.0,0.0,0,0,vague
VBZ,VBN,EX,DT,JJ,DT,55,0,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,EX,DT,NN,IN,68,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,PRP,NNS,NNP,10,0,0.0,0.0,0.0,0,0,before
VBD,VBZ,NNP,PRP,NN,IN,62,0,0.0,0.0,0.0,1,0,vague
VBD,VBZ,NNS,NNP,NN,IN,52,0,0.0,0.0,0.0,0,0,vague
VBN,VBZ,RB,RBR,WDT,RBR,19,0,0.0,0.0,0.0,1,0,vague
VBN,VBZ,RB,RBR,NN,IN,26,0,0.0,0.0,0.0,0,0,vague
VBP,VBZ,PRP,JJR,WDT,RBR,14,0,0.0,0.0,0.0,0,0,vague
VBN,VBZ,JJ,DT,NN,IN,13,0,0.0,0.0,0.0,1,0,vague
VBZ,VBZ,WDT,RBR,NN,IN,7,0,0.0,0.0,0.0,0,0,vague
VBP,VBP,PRP,JJ,PRP,JJ,13,0,0.0,0.0,0.0,1,1,simultaneous
VBN,VBN,RB,DT,JJS,DT,10,0,0.0,0.0,0.0,0,0,after
VBN,VBG,RB,DT,IN,IN,14,0,0.0,0.0,0.0,0,0,before
VBN,VBD,RB,DT,DT,TO,26,0,0.0,0.0,0.0,0,0,before
VBN,VBN,RB,DT,VB,VBG,29,0,0.0,0.0,0.0,0,0,before
VBN,VBG,RB,DT,VBN,WP,30,0,0.0,0.0,0.0,0,0,after
VBG,VBD,IN,IN,DT,TO,12,0,0.0,0.0,0.0,0,0,after
VBG,VBG,IN,IN,VBN,WP,16,0,0.0,0.0,0.0,0,0,vague
VBP,VB,PRP,TO,TO,WRB,2,0,0.0,0.0,0.0,0,0,vague
VBP,VBP,PRP,TO,JJ,IN,7,0,0.0,0.0,0.0,1,0,vague
VBP,VBD,PRP,TO,NNP,.,18,1,0.0,1.0,0.0,0,0,vague
VBP,VBZ,PRP,TO,NNP,CD,22,1,0.0,1.0,0.0,0,0,vague
VBP,VBD,PRP,TO,NNP,NN,55,1,0.0,1.0,0.0,0,0,vague
VB,VBN,TO,WRB,NN,IN,33,1,0.0,1.0,0.0,0,0,before
VB,VBN,TO,WRB,RB,TO,47,1,0.0,1.0,0.0,0,0,after
VBP,VBN,JJ,IN,NN,IN,28,1,0.0,1.0,0.0,1,0,before
VBP,VBN,JJ,IN,RB,TO,42,1,0.0,1.0,0.0,1,0,before
VBP,VB,JJ,IN,TO,IN,44,1,0.0,1.0,0.0,0,0,before
VBD,VBN,NNP,.,NN,IN,17,0,0.0,0.0,0.0,0,0,before
VBD,VBN,NNP,.,RB,TO,31,0,0.0,0.0,0.0,0,0,before
VBD,VB,NNP,.,TO,IN,33,0,0.0,0.0,0.0,0,0,before
VBZ,VBD,NNP,CD,NNP,NN,33,0,0.0,0.0,0.0,0,0,vague
VBN,VB,NN,IN,TO,IN,16,0,0.0,0.0,0.0,0,0,vague
VBN,VB,RB,TO,TO,IN,2,0,0.0,0.0,0.0,0,0,vague
VBN,VBZ,RB,RB,NN,JJ,13,0,0.0,0.0,0.0,0,0,before
VBN,VBP,RB,IN,NN,JJ,9,0,0.0,0.0,0.0,0,0,simultaneous
VBN,VBZ,RB,IN,WDT,NN,53,0,0.0,0.0,0.0,0,0,after
VBP,VBZ,NN,JJ,WDT,NN,44,0,0.0,0.0,0.0,0,0,after
VBZ,VBD,RB,PRP$,CC,PRP,8,0,0.0,0.0,0.0,0,0,vague
VBZ,VBG,RB,PRP$,NNS,DT,17,0,0.0,0.0,0.0,0,0,after
VBZ,VB,RB,PRP$,VB,PRP,30,1,0.0,0.0,0.0,0,0,vague
VBZ,VBD,RB,PRP$,PRP,.,39,1,0.0,0.0,0.0,0,0,vague
VBD,VBG,CC,PRP,NNS,DT,9,0,0.0,0.0,0.0,0,0,after
VBD,VB,CC,PRP,VB,PRP,22,1,0.0,0.0,0.0,1,0,vague
VBD,VBD,CC,PRP,PRP,.,31,1,0.0,0.0,0.0,1,0,vague
VBZ,VBP,PRP,NNS,WP,NN,3,0,0.0,0.0,0.0,0,0,vague
VBP,VBG,WP,NN,NNS,DT,3,0,0.0,0.0,0.0,0,0,simultaneous
VB,VBD,VB,PRP,PRP,.,9,0,0.0,0.0,0.0,1,0,vague
VBN,VBD,NN,IN,",",JJ,8,0,0.0,0.0,0.0,0,0,before
VBN,VBG,NN,IN,IN,PRP,21,0,0.0,1.0,0.0,0,0,before
VBN,VB,NN,IN,MD,RB,24,1,0.0,1.0,0.0,0,0,before
VBN,VBD,NN,IN,WP,TO,33,1,0.0,1.0,0.0,0,0,before
VBN,VBD,NN,IN,NN,JJ,47,1,0.0,1.0,0.0,0,0,before
VBD,VBD,",",JJ,CC,RP,10,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,",",JJ,IN,PRP,13,0,0.0,1.0,0.0,0,0,vague
VBD,VBD,",",JJ,WP,TO,25,1,0.0,1.0,0.0,0,0,after
VBD,VB,",",JJ,TO,DT,27,1,0.0,1.0,0.0,1,0,before
VBG,VBG,TO,DT,IN,PRP,10,0,0.0,1.0,0.0,0,0,vague
VBG,VB,TO,DT,TO,DT,24,1,0.0,1.0,0.0,1,0,before
VBD,VBG,CC,RP,IN,PRP,3,0,0.0,1.0,0.0,0,0,after
VBD,VBD,CC,RP,WP,TO,15,1,0.0,1.0,0.0,0,0,before
VBD,VB,CC,RP,TO,DT,17,1,0.0,1.0,0.0,0,0,before
VBG,VB,IN,PRP,TO,NNP,7,1,0.0,0.0,0.0,0,0,before
VBG,VB,IN,PRP,TO,DT,14,1,0.0,0.0,0.0,0,0,vague
VBG,VBD,IN,PRP,NN,JJ,26,1,0.0,0.0,0.0,0,0,after
VBG,VB,IN,PRP,TO,DT,29,1,0.0,0.0,0.0,0,0,before
VB,VBD,MD,RB,WP,TO,9,0,0.0,0.0,0.0,0,0,vague
VB,VB,MD,RB,TO,DT,11,0,0.0,0.0,0.0,0,0,after
VB,VB,TO,NNP,TO,DT,7,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,NNP,TO,DT,22,0,0.0,0.0,0.0,0,0,vague
VBD,VB,WP,TO,TO,DT,2,0,0.0,0.0,0.0,0,0,before
VBD,VBD,WP,TO,NN,JJ,14,0,0.0,0.0,0.0,1,1,vague
VB,VBD,TO,DT,NN,JJ,12,0,0.0,0.0,0.0,0,0,before
VBD,VB,NNP,TO,TO,.,2,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,DT,NN,PRP$,19,0,0.0,0.0,0.0,0,0,vague
VBD,VB,",",DT,TO,JJ,18,0,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,JJ,NN,VBN,11,0,0.0,0.0,0.0,0,0,vague
VB,VBD,TO,JJ,PRP,IN,16,0,0.0,0.0,0.0,0,0,vague
VB,VBN,TO,JJ,VBD,DT,21,0,0.0,0.0,0.0,0,0,vague
VBZ,VBZ,PRP,DT,PRP,IN,7,0,0.0,0.0,0.0,1,0,after
VB,VBZ,MD,TO,",",DT,12,0,0.0,0.0,0.0,0,0,after
VBZ,VBN,",",DT,VBZ,DT,6,0,0.0,0.0,0.0,0,0,before
VBZ,VBZ,",",DT,CC,DT,12,0,0.0,0.0,0.0,0,0,before
VB,VBN,MD,IN,VBN,RP,14,0,0.0,0.0,0.0,0,0,after
VB,VB,MD,IN,MD,VBG,25,1,0.0,0.0,0.0,0,0,before
VB,VBG,MD,IN,IN,.,55,1,0.0,0.0,0.0,1,0,simultaneous
VBP,VBZ,NN,RB,NN,TO,7,0,0.0,0.0,0.0,1,0,simultaneous
VBP,VBN,NN,RB,VBN,RP,11,0,0.0,0.0,0.0,0,0,after
VBP,VB,NN,RB,MD,VBG,22,1,0.0,0.0,0.0,0,0,before
VBP,VBG,NN,RB,VB,NN,23,1,0.0,0.0,0.0,0,0,before
VBN,VBG,VBN,RP,VB,NN,12,1,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBN,RP,PRP,PRP$,19,1,0.0,0.0,0.0,0,0,vague
VBN,VBN,VBN,RP,VBZ,DT,37,1,0.0,0.0,0.0,0,0,before
VB,VBD,MD,VBG,PRP,PRP$,8,0,0.0,0.0,0.0,0,0,after
VB,VBD,MD,VBG,CC,IN,12,0,0.0,0.0,0.0,0,0,vague
VB,VBN,MD,VBG,VBZ,DT,26,0,0.0,0.0,0.0,0,0,after
VB,VBG,MD,VBG,IN,.,30,0,0.0,0.0,0.0,0,0,vague
VBG,VBN,VB,NN,VBZ,DT,25,0,0.0,0.0,0.0,0,0,before
VBG,VBG,VB,NN,IN,.,29,0,0.0,0.0,0.0,0,0,before
VBD,VBG,PRP,PRP$,IN,.,22,0,0.0,0.0,0.0,0,0,vague
VBD,VB,NNP,TO,TO,DT,2,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,NNP,TO,PRP,PRP,10,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,NNP,TO,JJ,RP,14,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,DT,TO,RB,26,0,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,PRP,TO,RB,18,0,0.0,0.0,0.0,0,0,before
VB,VBZ,JJ,RP,PRP,TO,12,0,0.0,0.0,0.0,0,0,simultaneous
VB,VB,JJ,RP,TO,RB,14,0,0.0,0.0,0.0,0,0,before
VBZ,VB,PRP,TO,TO,RB,2,0,0.0,0.0,0.0,0,0,vague
VBD,VB,NNP,TO,TO,.,2,0,0.0,0.0,0.0,0,0,vague
VB,VBZ,TO,DT,WDT,VBG,13,0,0.0,0.0,0.0,0,0,after
VB,VBG,TO,DT,VBZ,TO,14,0,0.0,0.0,0.0,0,0,after
VB,VBG,TO,DT,IN,IN,30,0,0.0,0.0,0.0,0,0,after
VB,VBN,TO,DT,VBZ,NN,35,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,WDT,VBG,VBZ,NN,22,0,0.0,0.0,0.0,0,0,before
VBZ,VB,WDT,VBG,MD,DT,34,1,0.0,0.0,0.0,0,0,before
VBG,VBG,VBZ,TO,IN,IN,16,0,0.0,0.0,0.0,1,0,simultaneous
VBG,VBN,IN,IN,VBZ,NN,5,0,0.0,0.0,0.0,0,0,before
VBN,VB,VBZ,NN,MD,DT,12,1,0.0,0.0,0.0,0,0,before
VBP,VBP,VBZ,WP,NN,VBZ,30,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBD,PRP,",",NNP,.,5,0,0.0,0.0,0.0,0,0,before
VBD,VBD,PRP,",",PRP,",",9,0,0.0,0.0,0.0,1,1,simultaneous
VBD,VBP,PRP,",",NNS,DT,19,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,PRP,",",NN,VBZ,27,0,0.0,0.0,0.0,0,0,vague
VBD,VBP,NNP,.,NNS,DT,14,0,0.0,0.0,0.0,0,0,after
VBD,VBP,PRP,",",NNS,DT,10,0,0.0,0.0,0.0,0,0,after
VBD,VBP,PRP,",",NN,VBZ,18,0,0.0,0.0,0.0,0,0,vague
VBP,VBP,NNS,DT,NN,VBZ,8,0,0.0,0.0,0.0,1,0,simultaneous
VBN,VBN,CC,IN,VB,NN,30,0,0.0,0.0,0.0,0,0,vague
VBD,VBN,",",RP,VB,NN,20,0,0.0,0.0,0.0,0,0,vague
VBN,VBD,VBP,DT,",",RBR,21,0,0.0,0.0,0.0,0,0,simultaneous
VBN,VBN,VBP,DT,RB,JJ,45,0,0.0,0.0,0.0,0,0,after
VBN,VBN,VBP,DT,NN,IN,62,0,0.0,0.0,0.0,0,0,after
VBD,VBN,NNP,PRP,RB,JJ,37,0,0.0,0.0,0.0,0,0,before
VBD,VBN,",",RBR,RB,JJ,24,0,0.0,0.0,0.0,0,0,before
VBZ,VBN,NNP,DT,RB,JJ,8,0,0.0,0.0,0.0,1,0,after
VBZ,VBN,NNP,DT,NN,IN,25,0,0.0,0.0,0.0,1,0,before
VBD,VB,NNP,TO,TO,",",2,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,NNP,TO,TO,IN,13,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NNP,TO,PRP,",",27,0,0.0,0.0,0.0,0,0,before
VBG,VB,VBP,TO,TO,IN,2,0,0.0,0.0,0.0,1,0,simultaneous
VBG,VBD,VBP,TO,PRP,",",16,0,0.0,0.0,0.0,0,0,vague
VBG,VBG,VBP,TO,VB,.,26,0,0.0,0.0,0.0,1,0,vague
VB,VBD,TO,IN,PRP,",",14,0,0.0,0.0,0.0,0,0,vague
VBZ,VBD,NNP,),CC,DT,33,0,0.0,0.0,0.0,0,0,after
VBZ,VBN,NNP,),VBZ,IN,42,0,0.0,0.0,0.0,0,0,after
VBZ,VBN,NNP,),VBD,DT,72,0,1.0,0.0,0.0,1,0,after
VBZ,VBD,RB,JJ,NN,DT,14,0,0.0,0.0,0.0,0,0,after
VBZ,VBD,RB,JJ,CC,DT,45,0,1.0,0.0,0.0,0,0,after
VBZ,VBN,RB,JJ,VBD,DT,57,0,1.0,0.0,0.0,1,0,after
VBD,VBN,CC,DT,VBD,DT,39,0,1.0,0.0,0.0,0,0,after
VBD,VBN,CC,DT,VBD,DT,12,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBZ,DT,",",IN,6,0,0.0,0.0,0.0,0,0,vague
VBN,VBZ,VBZ,DT,PRP,PRP$,9,0,0.0,0.0,0.0,0,0,vague
VBD,VBG,PRP,",",JJ,NN,27,0,0.0,0.0,0.0,0,0,after
VBG,VBD,",",TO,NN,NN,5,0,0.0,0.0,0.0,0,0,after
VBG,VBG,",",TO,JJ,NN,25,0,0.0,0.0,0.0,0,0,after
VBD,VBG,NN,NN,JJ,NN,20,0,0.0,0.0,0.0,0,0,before
VBN,VBG,RB,IN,JJ,NN,9,0,0.0,0.0,0.0,0,0,before
VBZ,VBZ,RB,JJ,WP,DT,8,0,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBN,RB,JJ,NN,IN,12,0,0.0,0.0,0.0,0,0,after
VBZ,VBN,RB,JJ,RBS,IN,48,0,0.0,0.0,0.0,1,0,simultaneous
VBZ,VBN,WP,DT,NN,IN,4,0,0.0,0.0,0.0,0,0,vague
VBZ,VBN,WP,DT,RB,CD,15,0,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBG,WP,DT,",",DT,19,0,0.0,0.0,0.0,0,0,before
VBZ,VBN,WP,DT,RBS,IN,40,0,0.0,0.0,0.0,1,0,before
VBN,VBD,VBZ,DT,PRP,NNP,9,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBZ,DT,IN,CD,20,0,0.0,0.0,0.0,0,0,before
VBN,VB,VBZ,DT,TO,NNS,40,0,0.0,0.0,0.0,0,0,before
VBN,VB,VBZ,DT,NNS,PRP$,42,0,0.0,0.0,0.0,0,0,before
VBN,VBN,VBZ,DT,RB,IN,53,0,0.0,0.0,0.0,1,0,before
VBN,VBD,VBZ,DT,NNP,DT,60,0,0.0,0.0,0.0,1,0,simultaneous
VBN,VB,VBZ,DT,TO,NNS,78,0,0.0,0.0,0.0,0,0,before
VBN,VBG,VBZ,DT,NNS,NNP,80,0,0.0,0.0,0.0,0,0,before
VBD,VBG,PRP,NNP,NNS,NNP,71,0,0.0,0.0,0.0,0,0,before
VBG,VB,IN,CD,TO,NNS,20,0,0.0,0.0,0.0,0,0,vague
VBG,VBD,IN,CD,CC,VB,50,0,0.0,0.0,0.0,0,0,before
VBG,VB,IN,CD,VBD,DT,51,0,0.0,0.0,0.0,0,0,before
VBG,VB,IN,CD,TO,NNS,58,0,0.0,0.0,0.0,0,0,before
VBG,VBG,IN,CD,NNS,NNP,60,0,0.0,0.0,0.0,0,0,before
VB,VBD,TO,NNS,CC,VB,30,0,0.0,0.0,0.0,1,0,before
VB,VB,TO,NNS,VBD,DT,31,0,0.0,0.0,0.0,0,0,before
VB,VB,TO,NNS,TO,NNS,38,0,0.0,0.0,0.0,0,0,before
VB,VBG,TO,NNS,NNS,NNP,40,0,0.0,0.0,0.0,0,0,before
VB,VBZ,NNS,PRP$,NNP,VBZ,8,0,0.0,0.0,0.0,0,0, before
VB,VBN,NNS,PRP$,RB,IN,11,0,0.0,0.0,0.0,0,0,before
VB,VB,NNS,PRP$,VBD,DT,29,0,0.0,0.0,0.0,0,0,before
VB,VBG,NNS,PRP$,NNS,NNP,38,0,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBD,NNP,VBZ,NNP,DT,10,0,0.0,0.0,0.0,0,0,before
VBZ,VBD,NNP,VBZ,CC,VB,20,0,0.0,0.0,0.0,0,0,after
VBZ,VB,NNP,VBZ,VBD,DT,21,0,0.0,0.0,0.0,0,0,simultaneous
VBZ,VB,NNP,VBZ,TO,NNS,28,0,0.0,0.0,0.0,0,0,after
VBZ,VBG,NNP,VBZ,NNS,NNP,30,0,0.0,0.0,0.0,0,0,after
VBN,VB,RB,IN,TO,NNS,25,0,0.0,0.0,0.0,0,0,after
VBD,VB,NNP,DT,TO,NNS,18,0,0.0,0.0,0.0,0,0,before
VBD,VBG,NNP,DT,NNS,NNP,20,0,0.0,0.0,0.0,0,0,before
VBD,VB,NNP,.,TO,IN,9,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBG,NNP,.,RB,IN,34,0,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBN,NNP,RB,NNS,TO,12,0,0.0,0.0,0.0,0,0,simultaneous
VBZ,VBG,NNP,RB,TO,NNS,14,0,0.0,0.0,0.0,0,0,simultaneous
VB,VBG,TO,IN,RB,IN,25,0,0.0,0.0,0.0,0,0,simultaneous
VB,VBG,RB,JJR,IN,JJ,3,0,0.0,0.0,0.0,1,0,before
VB,VBD,RB,JJR,PRP,JJ,24,0,0.0,0.0,0.0,1,0,after
VBG,VBD,IN,JJ,PRP,JJ,21,0,0.0,0.0,0.0,1,0,after
VBZ,VBD,NNP,DT,RB,PRP,14,0,0.0,0.0,0.0,0,0,after
VBG,VBD,JJR,PRP$,PRP,JJ,9,0,0.0,0.0,0.0,0,0,before
VBD,VBD,RB,PRP,PRP,JJ,2,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VB,PRP,JJ,TO,PRP$,3,0,0.0,0.0,0.0,0,0,before
VBD,VB,PRP,JJ,MD,DT,9,1,0.0,0.0,0.0,0,0,before
VBG,VBD,NNS,PRP$,PRP,DT,18,0,0.0,0.0,0.0,0,0,before
VBG,VBN,NNS,PRP$,NN,IN,61,0,0.0,0.0,0.0,0,0,vague
VBD,VBD,NNP,.,PRP,DT,4,0,0.0,0.0,0.0,0,0,after
VBD,VBZ,PRP,DT,NN,NNP,38,0,0.0,0.0,0.0,0,0,before
VBD,VBD,PRP,IN,PRP,DT,6,0,0.0,0.0,0.0,0,0,simultaneous
VBD,VBN,PRP,TO,NN,IN,15,0,0.0,0.0,0.0,0,0,after
VBZ,VBN,NN,NNP,NN,IN,5,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBD,DT,PRP,IN,NNP,24,0,0.0,0.0,0.0,0,0,after
VBP,VBN,DT,PRP,",",IN,51,0,0.0,0.0,0.0,0,0,after
VBP,VB,DT,PRP,RB,IN,59,1,0.0,0.0,0.0,0,0,after
VBG,VBD,RB,PRP,NN,NN,27,0,0.0,0.0,0.0,0,0,before
VBG,VBG,RB,PRP,IN,.,30,0,0.0,0.0,0.0,0,0,vague
VBG,VBN,RB,PRP,",",IN,42,0,0.0,0.0,0.0,0,0,after
VBG,VB,RB,PRP,RB,IN,50,1,0.0,0.0,0.0,0,0,after
VBD,VBD,IN,NNP,NN,NN,12,0,0.0,0.0,0.0,0,0,before
VBD,VBG,IN,NNP,IN,.,15,0,0.0,0.0,0.0,0,0,before
VBD,VBP,IN,NNP,VBZ,RB,19,0,0.0,0.0,0.0,0,0,before
VBD,VBN,NN,NN,",",IN,15,0,0.0,0.0,0.0,0,0,after
VBD,VB,NN,NN,RB,IN,23,1,0.0,0.0,0.0,1,0,vague
VBG,VBN,IN,.,",",IN,12,0,0.0,0.0,0.0,0,0,after
VBG,VB,IN,.,RB,IN,20,1,0.0,0.0,0.0,0,0,after
VBP,VBG,PRP,JJ,VBP,TO,7,0,0.0,0.0,0.0,0,0,after
VBP,VBD,PRP,JJ,NNP,.,26,0,0.0,0.0,0.0,0,0,before
VBP,VBZ,PRP,JJ,NNP,DT,31,0,0.0,0.0,0.0,0,0,simultaneous
VBP,VBG,PRP,JJ,VB,DT,45,0,0.0,0.0,0.0,1,0,after
VBG,VBD,VBP,TO,NNP,VBN,32,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NNP,.,NNP,VBN,13,0,0.0,0.0,0.0,0,0,before
VBD,VBG,NNP,VBN,VB,DT,6,0,0.0,0.0,0.0,1,0,before
VBN,VBP,VBZ,DT,NNS,JJ,14,0,0.0,0.0,0.0,0,0,before
VBD,VBD,NNS,IN,NNP,CD,14,0,0.0,0.0,0.0,0,0,vague
VBD,VBZ,NNS,IN,WDT,NNS,30,0,0.0,0.0,0.0,0,0,before
